,id,colour,vehicle,nums
5048,575997,წითელი,HONDA ELYSION,6/8
5049,575997,წითელი,MAZDA 3,5/8
5050,576174,რუხი,HONDA FIT HYBRID,3/8
5051,576174,მწვანე,OPEL VECTRA B,7/8
5052,575858,მწვანე,TOYOTA PRIUS,1/8
5053,576168,წითელი,OPEL ASTRA,7/8
5054,576467,შავი,TOYOTA VOXY,
5055,576467,რუხი,VOLKSWAGEN VENTO,1/8
5056,575972,თეთრი,TOYOTA LANDCRUISER LC150,
5057,575972,, ბმვ,
5058,577068,ლურჯი,TOYOTA PRIUS C,6/8
5059,576176,რუხი,TOYOTA CAMRY,7/8
5060,11524460,რუხი,MITSUBISHI AIRTREK,1/8
5061,11524460,ყვითელი,NISSAN MARCH,1/8
5062,11524460,რუხი,VOLKSWAGEN GOLF III 2.8,6/8
5063,576183,მწვანე,MERCEDES-BENZ V 230 TURBODIESEL,8/8
5064,576213,ლურჯი,OPEL VECTRA B,7/8
5065,576157,წითელი,OPEL ASTRA,5/8
5066,576157,, mersedesi,
5067,576452,ყვითელი,HYUNDAI ROBEX 170W-7A,6/8
5068,576452,თეთრი,MAZDA DEMIO,
5069,576444,თეთრი,AUDI A4,
5070,577041,შავი,SUZUKI M 109R,
5071,577055,რუხი,MERCEDES-BENZ C 180,8/8
5072,576212,რუხი,NISSAN TEANA,2/8
5073,576816,რუხი,MITSUBISHI PAJERO,2/8
5074,576816,წითელი,VAZ 2121,7/8
5075,577065,წითელი,JEEP GRAND CHEROKEE,7/8
5076,577035,თეთრი,FORD TRANSIT 100 L,
5077,577035,რუხი,TOYOTA PRIUS,1/8
5078,576180,მწვანე,MERCEDES-BENZ V 230 TURBODIESEL,8/8
5079,576313,რუხი,MERCEDES-BENZ C 180,1/8
5080,576201,შავი,FORD MUSTANG,
5081,576201,თეთრი,MERCEDES-BENZ SPRINTER 310 D,
5082,576201,თეთრი,SCANIA R420,
5083,576201,შავი,TOYOTA HILUX SURF,
5084,576201,რუხი,TOYOTA RAV4,1/8
5085,576201,ნარინჯისფერი,VOLVO FL 10,6/8
5086,576201,, სეტრა,
5087,576165,შავი,AUDI A7,
5088,576210,ლურჯი,HONDA FIT,2/8
5089,576229,,BMW-247E,
5090,576190,რუხი,MITSUBISHI COLT,3/8
5091,576190,მწვანე,OPEL VECTRA B,7/8
5092,577298,რუხი,AUDI A4,1/8
5093,577298,თეთრი,FORD TRANSIT 100 L,
5094,576639,ყავისფერი,MAZ 5337,8/8
5095,576539,თეთრი,TOYOTA PRIUS C,
5096,5863096,წითელი,TOYOTA PRIUS,6/8
5097,577395,შავი,PORSCHE CAYENNE,
5098,577411,თეთრი,CHEVROLET CAMARO,
5099,5865288,მწვანე,VOLKSWAGEN GOLF IV 1.8,5/8
5100,576408,ლურჯი,MAN 41.463,6/8
5101,576408,თეთრი,TOYOTA PRIUS,
5102,576228,თეთრი,MERCEDES-BENZ AXOR 2543LS,
5103,576281,ლურჯი,BMW 525 I,8/8
5104,576281,რუხი,LEXUS GX 470,5/8
5105,576824,რუხი,NISSAN TEANA,1/8
5106,576396,რუხი,TOYOTA PRIUS,5/8
5107,577067,წითელი,TOYOTA PRIUS,6/8
5108,577552,,volvo,
5109,11524462,თეთრი,"""მერსედეს-ბენცი""",
5110,11524462,შავი,"""პეჟო""",
5111,11524462,შავი,VOLKSWAGEN GOLF,
5112,577198,ლურჯი,OPEL ASTRA,6/8
5113,577550,,volvo,
5114,577399,ლურჯი,TOYOTA PRIUS,6/8
5115,576530,,მოპედი,
5116,577387,ლურჯი,BMW X5 3.0 D,8/8
5117,576829,შავი,KIA SPORTAGE,
5118,576829,ლურჯი,TOYOTA VITZ,2/8
5119,577410,რუხი,TOYOTA PRIUS,7/8
5120,577277,რუხი,BMW 323 I,3/8
5121,577277,ლურჯი,VOLKSWAGEN PASSAT,8/8
5122,576395,შავი,HONDA STREAM,
5123,576395,წითელი,TOYOTA VITZ,1/8
5124,576823,რუხი,NISSAN TEANA,1/8
5125,577289,შავი,TOYOTA PRIUS,
5126,577278,რუხი,SUBARU IMPREZA,1/8
5127,577140,თეთრი,FORD TRANSIT,
5128,577702,თეთრი,TOYOTA PRIUS,
5129,576950,მწვანე,KAMAZ 55111,8/8
5130,5848391,ლურჯი,TOYOTA CAMRY HYBRID,8/8
5131,576941,წითელი,MERCEDES-BENZ C 220 DIESEL,7/8
5132,576748,რუხი,OPEL VECTRA C,6/8
5133,576748,რუხი,TOYOTA PRIUS,1/8
5134,577088,შავი,BMW 320 D,
5135,577088,რუხი,OPEL VECTRA B,1/8
5136,577257,ლურჯი,HONDA INSIGHT,8/8
5137,577317,შავი,FIAT PUNTO,
5138,577317,ლურჯი,OPEL ASTRA G,7/8
5139,577274,ლურჯი,MONDIAL TURKUAZ 125 NT,4/8
5140,577510,თეთრი,ISUZU TROOPER 3.5,
5141,576749,შავი,BMW,
5142,576521,რუხი,HONDA FIT,2/8
5143,576837,შავი,LEXUS RX 400 H,
5144,576837,თეთრი,OPEL ASTRA G CARAVAN,
5145,577275,რუხი,HONDA CIVIC HYBRID,6/8
5146,577226,რუხი,JEEP GRAND CHEROKEE,8/8
5147,577235,თეთრი,FORD C-MAX HYBRID,
5148,577569,თეთრი,MAZDA ATENZA,
5149,577290,რუხი,NISSAN JUKE,1/8
5150,577290,რუხი,TOYOTA PRIUS,7/8
5151,11524468,რუხი,MERCEDES-BENZ 190 E KAT,1/8
5152,577384,რუხი,BMW 318 I,1/8
5153,577384,ლურჯი,MERCEDES-BENZ V 230,8/8
5154,577262,ლურჯი,MONDIAL 125 NT,4/8
5155,577170,,"მოტოციკლი ""იამახა""",
5156,577170,წითელი,ფორდ-ტრანზიტი,
5157,576794,შავი,HYUNDAI ELANTRA,
5158,577519,თეთრი,OPEL CORSA,
5159,578188,ლურჯი,MAZDA 323 F 1.5,8/8
5160,577128,ყავისფერი,TOYOTA VITZ,1/8
5161,578537,შავი,LAND ROVER RANGE ROVER,
5162,577119,რუხი,TOYOTA PRIUS,7/8
5163,577119,რუხი,VOLKSWAGEN GOLF III 2.8,1/8
5164,577400,თეთრი,NISSAN PRESAGE,
5165,577567,რუხი,TOYOTA RAV4,1/8
5166,577641,შავი,HONDA FIT,
5167,576946,რუხი,OPEL VECTRA B,1/8
5168,576975,რუხი,FORD TRANSIT 150 LTD,1/8
5169,576975,რუხი,TOYOTA CAMRY,1/8
5170,11524474,თეთრი,TOYOTA LANDCRUISER LC 200,
5171,11524474,შავი,TOYOTA RAV4,
5172,577420,წითელი,MERCEDES-BENZ 190 E KAT,5/8
5173,577571,თეთრი,TOYOTA VITZ,
5174,577600,თეთრი,BMW X5 XDRIVE 35D,
5175,577613,რუხი,MERCEDES-BENZ C 320,1/8
5176,578775,შავი,TOYOTA PRIUS,
5177,577120,რუხი,მერსედეს-ბენც ვიტო,
5178,577190,რუხი,HYUNDAI CRETA,1/8
5179,577422,რუხი,MERCEDES-BENZ E 250 DIESEL,8/8
5180,11554086,წითელი,BMW 328 I,6/8
5181,578626,შავი,MERCEDES-BENZ ML 350 4MATIC,
5182,5846542,რუხი,BMW 325 I,1/8
5183,11524479,თეთრი,SKODA OCTAVIA,
5184,577459,თეთრი,FORD TRANSIT 190 EF,
5185,577459,თეთრი,HONDA FIT,
5186,577651,რუხი,MERCEDES-BENZ C 250,6/8
5187,577651,რუხი,SKODA OCTAVIA,1/8
5188,578776,რუხი,CITROEN BERLINGO,1/8
5189,578776,რუხი,TOYOTA CALDINA,1/8
5190,581326,მწვანე,OPEL ASTRA,7/8
5191,581326,რუხი,VOLKSWAGEN GOLF PLUS,1/8
5192,577487,წითელი,NISSAN ROGUE,7/8
5193,577450,მწვანე,OPEL ASTRA,7/8
5194,577450,რუხი,VOLKSWAGEN GOLF PLUS,1/8
5195,11524477,რუხი,OPEL ASTRA,1/8
5196,577460,მწვანე,NISSAN MICRA 1.0,1/8
5197,577460,წითელი,OPEL ASTRA,5/8
5198,577652,თეთრი,MERCEDES-BENZ ACTROS 950.20,
5199,577652,ლურჯი,MODA WUELLHORST,5/8
5200,577652,შავი,OPEL TIGRA,
5201,577653,რუხი,TOYOTA PRIUS,6/8
5202,578056,შავი,LINCOLN NAVIGATOR 5.4I,
5203,578056,რუხი,TOYOTA RAV4,8/8
5204,577469,ყვითელი,ZIL 131,8/8
5205,577650,თეთრი,FORD TRANSIT,
5206,577645,რუხი,IVECO 391 E,2/8
5207,577645,რუხი,SUBARU FORESTER,1/8
5208,577784,რუხი,MITSUBISHI L200,6/8
5209,577784,ლურჯი,OPEL FRONTERA,3/8
5210,577657,ლურჯი,OPEL VECTRA,6/8
5211,578990,,ვაზ2107,
5212,579983,შავი,BMW 320 I,
5213,579994,რუხი,MERCEDES-BENZ C55 AMG,1/8
5214,5850986,წითელი,TOYOTA RAV4,6/8
5215,577825,შავი,HYUNDAI ELANTRA,
5216,577921,შავი,SUBARU LEGACY,
5217,577936,,ლექსუსი,
5218,577936,, მერსედესი,
5219,11554080,რუხი,UAZ 3909,4/8
5220,577952,შავი,HONDA FIT,
5221,578790,თეთრი,NISSAN TIIDA,
5222,578790,წითელი,OPEL VECTRA,8/8
5223,577707,,მოპედი,
5224,577707,, ოპელ ასტრა,
5225,577908,ლურჯი,TOYOTA AQUA,5/8
5226,577908,ლურჯი,TOYOTA VITZ,4/8
5227,11554081,შავი,JEEP WRANGLER SPORT,
5228,11554081,ყავისფერი,TOYOTA PRIUS,2/8
5229,577472,შავი,LAND ROVER RANGE ROVER VOGUE,
5230,577675,რუხი,SKODA OCTAVIA,7/8
5231,577675,ლურჯი,TOYOTA PRIUS,3/8
5232,577729,რუხი,SKODA OCTAVIA,7/8
5233,578634,შავი,VOLKSWAGEN CC SPORT,
5234,578532,რუხი,SUBARU FORESTER,4/8
5235,578532,თეთრი,TOYOTA COROLLA,
5236,11554089,მწვანე,PEUGEOT 307,6/8
5237,578070,რუხი,MITSUBISHI COLT,1/8
5238,578070,წითელი,SUBARU FORESTER,7/8
5239,578070,ლურჯი,SUBARU OUTBACK,5/8
5240,578110,,მოპედი,
5241,11554085,წითელი,OPEL CORSA B,6/8
5242,578630,რუხი,HYUNDAI IX35,4/8
5243,578109,წითელი,HOWO ZZ3257N3847A,6/8
5244,578642,ნარინჯისფერი,HONDA CB 500,7/8
5245,578642,რუხი,SUBARU FORESTER,1/8
5246,578952,რუხი,OPEL ASTRA G,2/8
5247,579008,რუხი,MERCEDES-BENZ S 500,1/8
5248,578344,რუხი,FORD TRANSIT 80LTD,2/8
5249,578344,იისფერი,KIA OPTIMA,8/8
5250,578344,შავი,MERCEDES-BENZ ML 350,
5251,578344,შავი,TOYOTA PRIUS,
5252,578523,ლურჯი,BMW 525,8/8
5253,578523,შავი,GABRO 125 RZ-6,
5254,578319,რუხი,MERCEDES-BENZ E 280,1/8
5255,578175,რუხი,TOYOTA PRIUS,1/8
5256,578175,შავი,TOYOTA PRIUS,
5257,578312,შავი,SUBARU FORESTER,
5258,578150,ლურჯი,VOLKSWAGEN PASSAT,8/8
5259,11554091,თეთრი,MERCEDES-BENZ B 170,
5260,11554091,თეთრი,MERCEDES-BENZ SPRINTER,
5261,11554091,თეთრი,SUZUKI JIMNY 1.3I,
5262,11554099,თეთრი,MERCEDES-BENZ B 170,
5263,11554099,თეთრი,MERCEDES-BENZ SPRINTER,
5264,11554099,თეთრი,SUZUKI JIMNY 1.3I,
5265,578294,,ოპელ ასტრა,
5266,578294,, ოპელ ზაფირა,
5267,578314,,მოპედი,
5268,578360,რუხი,BMW M 3,6/8
5269,579446,რუხი,TOYOTA PRIUS,6/8
5270,578839,რუხი,HONDA CIVIC,1/8
5271,578326,ლურჯი,HYUNDAI SONATA HYBRID,1/8
5272,578326,რუხი,LEXUS GX 470,1/8
5273,578326,რუხი,TOYOTA PRIUS,1/8
5274,578326,რუხი,TOYOTA PRIUS C,6/8
5275,578391,ნარინჯისფერი,NISSAN MICRA,6/8
5276,578783,რუხი,MERCEDES-BENZ E 200,1/8
5277,578396,რუხი,TOYOTA COROLLA,1/8
5278,578396,, ტოიოტა,
5279,578911,რუხი,HONDA FIT,5/8
5280,578911,შავი,MERCEDES-BENZ E 500,
5281,578911,მწვანე,NISSAN XTERRA,6/8
5282,578911,რუხი,TOYOTA AQUA,1/8
5283,578733,ლურჯი,TOYOTA PRIUS,7/8
5284,578733,რუხი,TOYOTA PRIUS,7/8
5285,579868,თეთრი,FORD KUGA,
5286,579868,რუხი,TOYOTA PRIUS,1/8
5287,579868,, შევროლეტი,
5288,578352,ლურჯი,OPEL ASTRA,5/8
5289,578323,რუხი,HONDA FIT,1/8
5290,578323,, მერსედესი,
5291,578416,რუხი,MAZDA DEMIO,6/8
5292,578395,წითელი,FORD TRANSIT 100 D,4/8
5293,579555,რუხი,MERCEDES-BENZ E 220 CDI,1/8
5294,11554092,ლურჯი,OPEL ASTRA 1.6,6/8
5295,580492,შავი,VOLKSWAGEN PASSAT 2.8 VR6,
5296,578968,თეთრი,SKODA OCTAVIA,
5297,580320,წითელი,TOYOTA PRIUS,5/8
5298,578979,რუხი,FORD TRANSIT 430E2.2L,1/8
5299,579979,შავი,BMW X5 3.0 D,
5300,5846558,რუხი,TOYOTA CORONA 1.8I EX,7/8
5301,578580,მწვანე,FORD TRANSIT,7/8
5302,578580,, ოპელი,
5303,578668,ლურჯი,TOYOTA RAV4,8/8
5304,578920,ლურჯი,OPEL ASTRA,8/8
5305,11578101,ყვითელი,MERCEDES-BENZ 308 D-KA,4/8
5306,11554098,რუხი,MERCEDES-BENZ E 200,1/8
5307,578686,თეთრი,JEEP GRAND CHEROKEE,
5308,578686,მწვანე,TOYOTA PRIUS,1/8
5309,578714,ლურჯი,HONDA FIT,2/8
5310,579160,რუხი,MERCEDES-BENZ VITO 110 DIESEL,8/8
5311,579569,თეთრი,DAF FAD 85430 K,
5312,578398,თეთრი,FORD TRANSIT,
5313,578398,წითელი,HYUNDAI ELANTRA,7/8
5314,578992,თეთრი,HONDA CIVIC HYBRID,
5315,578985,რუხი,MERCEDES-BENZ E 320 CDI,1/8
5316,578985,შავი,TOYOTA COROLLA,
5317,579056,ლურჯი,SUZUKI GM 51B,7/8
5318,578746,ყავისფერი,OPEL VECTRA,2/8
5319,579055,რუხი,NISSAN TIIDA LATIO,1/8
5320,578782,თეთრი,FORD TRANSIT 100 L,
5321,11603727,შავი,BMW 530 I,
5322,580755,შავი,VOLKSWAGEN JETTA,
5323,11578102,მწვანე,MERCEDES-BENZ E 270 CDI,8/8
5324,11578102,ლურჯი,OPEL ASTRA,7/8
5325,579103,რუხი,VOLKSWAGEN TIGUAN,6/8
5326,579403,რუხი,MERCEDES-BENZ VITO 109 CDI,1/8
5327,11578100,შავი,KAWASAKI ZX 1000,
5328,11578100,, ტოიოტა ჰაილუქსი,
5329,579411,რუხი,TOYOTA PRIUS,6/8
5330,579111,რუხი,OPEL VECTRA 1.7 D,4/8
5331,579174,რუხი,MERCEDES-BENZ CL 500,1/8
5332,579133,რუხი,DAEWOO MATIZ 0.8,1/8
5333,5854336,რუხი,TOYOTA PRIUS,1/8
5334,580189,რუხი,OPEL VECTRA B,2/8
5335,580404,რუხი,MERCEDES-BENZ E 320,1/8
5336,579194,მწვანე,VOLKSWAGEN JETTA,8/8
5337,579230,ლურჯი,MERCEDES-BENZ ATEGO 815,5/8
5338,579230,, VAZ 2107,
5339,579923,რუხი,OPEL ZAFIRA,1/8
5340,579937,შავი,BMW 528 I,
5341,579925,თეთრი,MERCEDES-BENZ E 300 D,
5342,579746,შავი,BMW X5 3.0,
5343,580091,მწვანე,MERCEDES-BENZ C 200 KOMPRESSOR,7/8
5344,580091,თეთრი,VAZ 2106,
5345,11578106,თეთრი,CHEVROLET MALIBU,
5346,11578109,ყვითელი,GAZ 52-04,4/8
5347,11578109,შავი,SUBARU FORESTER,
5348,579480,შავი,TOYOTA CAMRY HYBRID,
5349,579480,რუხი,TOYOTA COROLLA,1/8
5350,579486,რუხი,OPEL ZAFIRA,1/8
5351,579486,რუხი,VOLKSWAGEN JETTA 2.0,1/8
5352,579490,რუხი,MERCEDES-BENZ E 200,1/8
5353,579553,რუხი,MERCEDES-BENZ E 320 CDI,1/8
5354,581165,რუხი,MERCEDES-BENZ A 170,4/8
5355,581165,მწვანე,OPEL VECTRA,3/8
5356,579381,შავი,NISSAN MICRA,
5357,580631,რუხი,LEXUS RX 300,5/8
5358,5862650,თეთრი,MERCEDES-BENZ SPRINTER 312 D,
5359,5862650,რუხი,SKODA OCTAVIA,1/8
5360,579881,წითელი,HONDA INSIGHT,7/8
5361,579233,ყვითელი,ჯონიანგი,
5362,579233,, ექსკავატორი,
5363,579659,რუხი,TOYOTA RACTIS,6/8
5364,581402,რუხი,MERCEDES-BENZ CLK 320,2/8
5365,5860019,ლურჯი,KIA RIO,1/8
5366,579568,თეთრი,TOYOTA PRIUS,
5367,579568,ლურჯი,TOYOTA PRIUS,6/8
5368,579615,შავი,HYUNDAI TUCSON,
5369,579615,ლურჯი,MERCEDES-BENZ ML 320,8/8
5370,579615,თეთრი,TOYOTA TUNDRA,
5371,579255,ლურჯი,TOYOTA PRIUS,4/8
5372,579631,რუხი,HONDA FIT,2/8
5373,579955,რუხი,TOYOTA PASSO,1/8
5374,579964,რუხი,OPEL ZAFIRA,1/8
5375,579964,მწვანე,TOYOTA PRIUS,2/8
5376,11578115,თეთრი,TOYOTA COROLLA,
5377,11578115,, სკანია,
5378,11578116,შავი,MERCEDES-BENZ A 140,
5379,11578116,რუხი,MERCEDES-BENZ SPRINTER 906 KA 35,3/8
5380,11578116,რუხი,NISSAN MARCH,2/8
5381,579637,რუხი,NISSAN LATIO,1/8
5382,579965,რუხი,MERCEDES-BENZ C 280,1/8
5383,579953,მწვანე,NISSAN MARCH,5/8
5384,579953,წითელი,OPEL VECTRA,8/8
5385,581189,რუხი,MERCEDES-BENZ A 170,4/8
5386,581189,მწვანე,OPEL VECTRA,3/8
5387,579204,თეთრი,OPEL ZAFIRA,
5388,579204,თეთრი,VOLKSWAGEN GOLF,
5389,11603720,მწვანე,MERCEDES-BENZ C 180,7/8
5390,580321,ლურჯი,VOLKSWAGEN PASSAT,2/8
5391,580939,,მოპედი,
5392,583123,რუხი,VOLKSWAGEN BORA,1/8
5393,582267,რუხი,HONDA FIT,3/8
5394,582564,რუხი,NISSAN MICRA,2/8
5395,580398,რუხი,VOLKSWAGEN PASSAT,2/8
5396,580407,შავი,PEUGEOT PARTNER,
5397,5856171,რუხი,SKODA OCTAVIA,7/8
5398,579932,ლურჯი,MERCEDES-BENZ CLK 200,7/8
5399,579932,შავი,MITSUBISHI CHARIOT,
5400,579932,შავი,MITSUBISHI DELICA,
5401,580206,თეთრი,DAF XF 430,
5402,11578119,თეთრი,NISSAN ELGRAND,
5403,580153,,ოპელი,
5404,580760,შავი,MERCEDES-BENZ E 350,
5405,580760,წითელი,YAMAHA YZF-R1,6/8
5406,580138,წითელი,OPEL ASTRA G,6/8
5407,580753,რუხი,OPEL VECTRA,1/8
5408,579886,ყვითელი,BOGDAN A 092,3/8
5409,579886,ლურჯი,MERCEDES-BENZ C 180,8/8
5410,11578117,რუხი,TOYOTA CAMRY,6/8
5411,11578117,, მოპედი,
5412,580080,რუხი,DAF TE96NT A3 38,1/8
5413,580080,, ივეკო,
5414,580794,რუხი,HONDA ELYSION,7/8
5415,11578118,შავი,MERCEDES-BENZ C 300,
5416,580790,შავი,NISSAN X-TRAIL,
5417,581333,შავი,SUZUKI SWIFT,
5418,580164,თეთრი,TOYOTA HIGHLANDER HYBRID,
5419,580088,წითელი,MERCEDES-BENZ C 180,7/8
5420,582207,შავი,BMW X 6,
5421,581114,ლურჯი,MERCEDES-BENZ E 220 CDI,7/8
5422,580136,რუხი,SKODA OCTAVIA,7/8
5423,580240,თეთრი,MERCEDES-BENZ SPRINTER,
5424,580240,ლურჯი,OPEL ASTRA G,7/8
5425,580143,თეთრი,ფოლკსვაგენ ტიგუანი,
5426,580143,, შევროლე,
5427,580127,ყავისფერი,MERCEDES-BENZ CLK 320,1/8
5428,580197,ლურჯი,NISSAN MARCH,4/8
5429,580221,ლურჯი,NISSAN TIIDA,8/8
5430,580221,შავი,OPEL VECTRA,
5431,580491,ლურჯი,HONDA FIT,4/8
5432,580491,რუხი,HYUNDAI ELANTRA,1/8
5433,580491,თეთრი,NISSAN TIIDA,
5434,580786,რუხი,FORD TRANSIT,1/8
5435,580786,რუხი,TOYOTA VITZ,1/8
5436,580242,რუხი,FORD TRANSIT,5/8
5437,580242,ლურჯი,OPEL VECTRA B,2/8
5438,580107,მწვანე,OPEL ASTRA,8/8
5439,580107,რუხი,VOLKSWAGEN GOLF,1/8
5440,580217,მწვანე,BMW 318 I,7/8
5441,580217,ყვითელი,FORD TRANSIT,5/8
5442,580217,ყვითელი,FORD TRANSIT 80LD,4/8
5443,580217,, მერსედესი სპრინტერი,
5444,580241,თეთრი,SCANIA A2G42X37C,
5445,580778,თეთრი,MITSUBISHI PAJERO MINI 659 16V XR-I,
5446,580140,,ჰონდა,
5447,580373,მწვანე,MERCEDES-BENZ C 180,8/8
5448,580373,რუხი,OPEL ASTRA,1/8
5449,11603737,თეთრი,SKODA OCTAVIA,
5450,580961,შავი,HYUNDAI ATOS,
5451,582156,რუხი,TOYOTA PRIUS,7/8
5452,580380,თეთრი,FORD TRANSIT 100,
5453,580380,ლურჯი,SUBARU LEGACY TOURING,4/8
5454,580465,თეთრი,MERCEDES-BENZ SPRINTER 308 CDI,
5455,580465,რუხი,OPEL VECTRA B,1/8
5456,581356,ლურჯი,FORD TRANSIT 100,5/8
5457,581356,ლურჯი,TOYOTA PRIUS,6/8
5458,11603722,რუხი,HONDA INSIGHT,5/8
5459,11603722,ლურჯი,MERCEDES-BENZ 970.25,8/8
5460,11603724,რუხი,MERCEDES-BENZ E 220 CDI,8/8
5461,11603724,წითელი,NISSAN X-TRAIL,6/8
5462,11603723,თეთრი,MAN TGA 26.410,
5463,11603723,შავი,MERCEDES-BENZ C 200 KOMPRESSOR,
5464,580227,შავი,LAND ROVER RANGE ROVER,
5465,580227,, ჰიუნდაი ელანტრა,
5466,580845,რუხი,MITSUBISHI PAJERO IO,1/8
5467,580649,თეთრი,MERCEDES-BENZ AXOR 1840LS,
5468,581597,ყვითელი,ZIL 130,8/8
5469,581395,ყვითელი,BOGDAN A 069.21,5/8
5470,580618,თეთრი,MERCEDES-BENZ SPRINTER,
5471,580618,, ნისანი,
5472,580759,შავი,BMW X5 4.4,
5473,581178,თეთრი,TOYOTA CAMRY,
5474,582094,ყვითელი,CATERPILLAR 216B,6/8
5475,582116,შავი,TOYOTA VITZ,
5476,582116,, გრანდიკი,
5477,580941,თეთრი,HONDA CIVIC HYBRID,
5478,580941,რუხი,MERCEDES-BENZ C 320,1/8
